gpu.id,timestamp,utilization.gpu,memory.used,memory.total,power.draw,temperature.gpu,clocks.sm
1, 2025/05/14 15:56:08.220, 0, 837, 40960, 58.27, 28, 1050
2, 2025/05/14 15:56:08.220, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:08.221, 0, 1, 40960, 55.80, 29, 210
0, 2025/05/14 15:56:09.221, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:09.221, 0, 933, 40960, 58.27, 28, 1050
2, 2025/05/14 15:56:09.221, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:09.222, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:10.222, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:10.222, 0, 965, 40960, 58.27, 28, 1050
2, 2025/05/14 15:56:10.222, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/14 15:56:10.222, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:11.223, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:11.223, 0, 965, 40960, 58.21, 28, 1050
2, 2025/05/14 15:56:11.223, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:11.223, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:12.224, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:12.224, 0, 965, 40960, 58.21, 28, 1050
2, 2025/05/14 15:56:12.224, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:12.224, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:13.225, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:13.226, 97, 1505, 40960, 128.65, 32, 1050
2, 2025/05/14 15:56:13.227, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:13.227, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:14.227, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:14.227, 94, 2663, 40960, 149.34, 33, 1050
2, 2025/05/14 15:56:14.228, 0, 1, 40960, 51.67, 28, 210
3, 2025/05/14 15:56:14.228, 0, 1, 40960, 55.80, 29, 210
0, 2025/05/14 15:56:15.228, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:15.229, 88, 2663, 40960, 143.73, 34, 1050
2, 2025/05/14 15:56:15.229, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:15.229, 0, 1, 40960, 55.80, 29, 210
0, 2025/05/14 15:56:16.229, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:16.230, 95, 2663, 40960, 147.25, 34, 1050
2, 2025/05/14 15:56:16.230, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:16.230, 0, 1, 40960, 55.80, 29, 210
0, 2025/05/14 15:56:17.231, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:17.231, 97, 2663, 40960, 146.09, 34, 1050
2, 2025/05/14 15:56:17.231, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:17.232, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:18.232, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:18.232, 97, 2663, 40960, 131.01, 33, 1050
2, 2025/05/14 15:56:18.233, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/14 15:56:18.233, 0, 1, 40960, 55.80, 29, 210
0, 2025/05/14 15:56:19.235, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:19.235, 90, 2663, 40960, 148.46, 34, 1050
2, 2025/05/14 15:56:19.236, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:19.236, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:20.236, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:20.237, 90, 2663, 40960, 155.55, 34, 1050
2, 2025/05/14 15:56:20.237, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:20.237, 0, 1, 40960, 55.80, 29, 210
0, 2025/05/14 15:56:21.237, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:21.238, 97, 2663, 40960, 148.18, 34, 1050
2, 2025/05/14 15:56:21.238, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/14 15:56:21.238, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:22.238, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:22.239, 97, 2663, 40960, 134.26, 34, 1050
2, 2025/05/14 15:56:22.239, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:22.239, 0, 1, 40960, 55.80, 29, 210
0, 2025/05/14 15:56:23.241, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:23.242, 96, 2663, 40960, 132.03, 34, 1050
2, 2025/05/14 15:56:23.242, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:23.242, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:24.243, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:24.243, 87, 2663, 40960, 154.07, 34, 1050
2, 2025/05/14 15:56:24.243, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:24.243, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:25.244, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:25.244, 93, 2663, 40960, 145.82, 34, 1050
2, 2025/05/14 15:56:25.244, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:25.245, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:26.245, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:26.245, 96, 2663, 40960, 157.04, 34, 1050
2, 2025/05/14 15:56:26.246, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:26.246, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:27.246, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:27.247, 96, 2663, 40960, 148.46, 35, 1050
2, 2025/05/14 15:56:27.247, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:27.247, 0, 1, 40960, 55.80, 29, 210
0, 2025/05/14 15:56:28.247, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:28.248, 94, 2663, 40960, 131.62, 34, 1050
2, 2025/05/14 15:56:28.248, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:28.248, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:29.248, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:29.249, 86, 2663, 40960, 151.10, 34, 1050
2, 2025/05/14 15:56:29.249, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:29.249, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:30.249, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:30.250, 95, 2663, 40960, 154.95, 34, 1050
2, 2025/05/14 15:56:30.250, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:30.250, 0, 1, 40960, 55.80, 29, 210
0, 2025/05/14 15:56:31.250, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:31.251, 97, 2663, 40960, 144.60, 35, 1050
2, 2025/05/14 15:56:31.251, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:31.251, 0, 1, 40960, 55.80, 29, 210
0, 2025/05/14 15:56:32.251, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:32.252, 97, 2663, 40960, 132.50, 34, 1050
2, 2025/05/14 15:56:32.252, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:32.252, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:33.252, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:33.253, 90, 2663, 40960, 131.29, 34, 1050
2, 2025/05/14 15:56:33.253, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:33.253, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:34.253, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:34.254, 89, 2663, 40960, 143.73, 34, 1050
2, 2025/05/14 15:56:34.254, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:34.254, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:35.254, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:35.255, 96, 2663, 40960, 154.34, 34, 1050
2, 2025/05/14 15:56:35.255, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:35.255, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:36.255, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:36.256, 97, 2663, 40960, 149.34, 34, 1050
2, 2025/05/14 15:56:36.256, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:36.256, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:37.256, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:37.257, 96, 2663, 40960, 133.98, 34, 1050
2, 2025/05/14 15:56:37.257, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:37.257, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:38.258, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:38.258, 86, 2663, 40960, 133.19, 34, 1050
2, 2025/05/14 15:56:38.258, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:38.258, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:39.259, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:39.259, 87, 2663, 40960, 151.43, 34, 1050
2, 2025/05/14 15:56:39.259, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:39.259, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:40.260, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:40.260, 92, 2663, 40960, 131.90, 34, 1050
2, 2025/05/14 15:56:40.260, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:40.260, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:41.261, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:41.261, 97, 2663, 40960, 150.55, 35, 1050
2, 2025/05/14 15:56:41.261, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:41.261, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:42.262, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:42.262, 96, 2663, 40960, 129.80, 34, 1050
2, 2025/05/14 15:56:42.262, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:42.263, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:43.263, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:43.263, 95, 2663, 40960, 144.88, 34, 1050
2, 2025/05/14 15:56:43.263, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:43.264, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:44.264, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:44.264, 86, 2663, 40960, 146.37, 34, 1050
2, 2025/05/14 15:56:44.265, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:44.265, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:45.266, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:45.267, 95, 2663, 40960, 155.28, 34, 1050
2, 2025/05/14 15:56:45.267, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:45.267, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:46.267, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:46.268, 96, 2663, 40960, 150.82, 34, 1050
2, 2025/05/14 15:56:46.268, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:46.268, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:47.268, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:47.269, 97, 2663, 40960, 131.62, 34, 1050
2, 2025/05/14 15:56:47.269, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:47.269, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:48.270, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:48.270, 92, 2663, 40960, 151.70, 34, 1050
2, 2025/05/14 15:56:48.270, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:48.270, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:49.271, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:49.271, 89, 2663, 40960, 152.91, 34, 1050
2, 2025/05/14 15:56:49.271, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:49.272, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:50.272, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:50.272, 97, 2663, 40960, 141.96, 34, 1050
2, 2025/05/14 15:56:50.272, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:50.273, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:51.273, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:51.273, 97, 2663, 40960, 150.55, 34, 1050
2, 2025/05/14 15:56:51.274, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:51.274, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:52.274, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:52.276, 97, 2663, 40960, 129.53, 34, 1050
2, 2025/05/14 15:56:52.276, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:52.276, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:53.276, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:53.277, 89, 2663, 40960, 150.55, 34, 1050
2, 2025/05/14 15:56:53.277, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:53.277, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:54.277, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:54.278, 92, 2663, 40960, 145.82, 34, 1050
2, 2025/05/14 15:56:54.278, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:54.278, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:55.278, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:55.279, 97, 2663, 40960, 149.61, 35, 1050
2, 2025/05/14 15:56:55.279, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:55.279, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:56.279, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:56.280, 96, 2663, 40960, 146.37, 34, 1050
2, 2025/05/14 15:56:56.280, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:56:56.280, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:57.281, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:57.281, 94, 2663, 40960, 130.41, 34, 1050
2, 2025/05/14 15:56:57.281, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:57.281, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:58.282, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:58.282, 86, 2663, 40960, 148.73, 34, 1050
2, 2025/05/14 15:56:58.282, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:58.283, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:56:59.283, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:56:59.283, 94, 2663, 40960, 145.21, 34, 1050
2, 2025/05/14 15:56:59.284, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:56:59.284, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:00.284, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:00.285, 96, 2663, 40960, 131.90, 34, 1050
2, 2025/05/14 15:57:00.285, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/14 15:57:00.285, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:01.285, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:01.286, 97, 2663, 40960, 128.93, 34, 1050
2, 2025/05/14 15:57:01.286, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:57:01.286, 0, 1, 40960, 55.47, 29, 210
0, 2025/05/14 15:57:02.287, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:02.287, 91, 2663, 40960, 131.29, 34, 1050
2, 2025/05/14 15:57:02.287, 0, 1, 40960, 51.67, 28, 210
3, 2025/05/14 15:57:02.288, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:03.288, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:03.288, 88, 2663, 40960, 142.52, 34, 1050
2, 2025/05/14 15:57:03.289, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:57:03.289, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:04.289, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:04.289, 97, 2663, 40960, 147.57, 34, 1050
2, 2025/05/14 15:57:04.290, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:57:04.290, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:05.290, 0, 1, 40960, 52.66, 29, 210
1, 2025/05/14 15:57:05.290, 97, 2663, 40960, 147.57, 35, 1050
2, 2025/05/14 15:57:05.291, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:57:05.291, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:06.291, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:06.292, 97, 2663, 40960, 141.63, 34, 1050
2, 2025/05/14 15:57:06.292, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:57:06.292, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:07.292, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:07.293, 97, 2663, 40960, 132.50, 34, 1050
2, 2025/05/14 15:57:07.293, 0, 1, 40960, 51.67, 28, 210
3, 2025/05/14 15:57:07.293, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:08.293, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:08.294, 88, 2663, 40960, 146.09, 34, 1050
2, 2025/05/14 15:57:08.294, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:57:08.294, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:09.294, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:09.295, 90, 2663, 40960, 149.06, 34, 1050
2, 2025/05/14 15:57:09.295, 0, 1, 40960, 51.67, 28, 210
3, 2025/05/14 15:57:09.295, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:10.295, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:10.296, 97, 2663, 40960, 147.25, 35, 1050
2, 2025/05/14 15:57:10.296, 0, 1, 40960, 51.67, 28, 210
3, 2025/05/14 15:57:10.296, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:11.296, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:11.297, 96, 2663, 40960, 131.62, 34, 1050
2, 2025/05/14 15:57:11.297, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/14 15:57:11.297, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:12.297, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:12.298, 95, 2663, 40960, 151.98, 34, 1050
2, 2025/05/14 15:57:12.298, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/14 15:57:12.298, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:13.298, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:13.299, 87, 2663, 40960, 146.97, 34, 1050
2, 2025/05/14 15:57:13.299, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:57:13.299, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:14.300, 0, 1, 40960, 52.66, 29, 210
1, 2025/05/14 15:57:14.300, 95, 2663, 40960, 142.52, 34, 1050
2, 2025/05/14 15:57:14.300, 0, 1, 40960, 51.67, 28, 210
3, 2025/05/14 15:57:14.301, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:15.301, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:15.301, 96, 2663, 40960, 150.55, 34, 1050
2, 2025/05/14 15:57:15.302, 0, 1, 40960, 52.06, 28, 210
3, 2025/05/14 15:57:15.302, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:16.302, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:16.302, 97, 2663, 40960, 129.53, 34, 1050
2, 2025/05/14 15:57:16.303, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:57:16.303, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:17.303, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:17.303, 92, 2663, 40960, 142.52, 34, 1050
2, 2025/05/14 15:57:17.304, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/14 15:57:17.304, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/14 15:57:18.304, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/14 15:57:18.305, 87, 2663, 40960, 150.22, 34, 1050
2, 2025/05/14 15:57:18.305, 0, 1, 40960, 52.00, 28, 210
3, 2025/05/14 15:57:18.305, 0, 1, 40960, 55.53, 29, 210
