gpu.id,timestamp,utilization.gpu,memory.used,memory.total,power.draw,temperature.gpu,clocks.sm
3, 2025/05/15 09:55:37.458, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:38.459, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:38.459, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:38.459, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:38.459, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/15 09:55:39.460, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:39.460, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:39.460, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:39.460, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:40.461, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:40.461, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:40.461, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:40.461, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:41.461, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:41.462, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/15 09:55:41.462, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:41.462, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:42.463, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:42.463, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:42.463, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:42.463, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:43.463, 0, 1, 40960, 61.10, 30, 1095
1, 2025/05/15 09:55:43.464, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/15 09:55:43.464, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:43.464, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:44.464, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:44.465, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/15 09:55:44.465, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:44.465, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/15 09:55:45.465, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:45.466, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/15 09:55:45.466, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:45.466, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:46.467, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:46.467, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/15 09:55:46.467, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/15 09:55:46.467, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:47.468, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:47.468, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:47.469, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:47.469, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:48.469, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:48.469, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/15 09:55:48.470, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:48.470, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:49.470, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:49.471, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:49.471, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:49.471, 0, 1, 40960, 54.97, 29, 210
