gpu.id,timestamp,utilization.gpu,memory.used,memory.total,power.draw,temperature.gpu,clocks.sm
0, 2025/05/21 14:17:10.474, 0, 1, 40960, 61.71, 30, 1095
1, 2025/05/21 14:17:10.475, 0, 1, 40960, 59.51, 29, 1095
2, 2025/05/21 14:17:10.475, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:10.476, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:17:11.476, 0, 1, 40960, 61.71, 30, 1095
1, 2025/05/21 14:17:11.477, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:17:11.477, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:11.477, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:12.477, 0, 1, 40960, 61.71, 30, 1095
1, 2025/05/21 14:17:12.478, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:12.478, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:12.478, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:13.478, 0, 1, 40960, 61.16, 30, 1095
1, 2025/05/21 14:17:13.479, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:17:13.479, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:13.479, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:14.480, 0, 1, 40960, 61.10, 30, 1095
1, 2025/05/21 14:17:14.480, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:14.480, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:14.480, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:15.481, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:15.481, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:15.481, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:15.481, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:16.482, 0, 1, 40960, 61.44, 30, 1095
1, 2025/05/21 14:17:16.482, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:16.482, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:16.482, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:17.483, 0, 1, 40960, 61.44, 30, 1095
1, 2025/05/21 14:17:17.483, 0, 1, 40960, 59.03, 29, 1095
2, 2025/05/21 14:17:17.483, 0, 1, 40960, 53.38, 29, 210
3, 2025/05/21 14:17:17.483, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:18.484, 0, 1, 40960, 61.44, 30, 1095
1, 2025/05/21 14:17:18.484, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:18.484, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:18.484, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:19.485, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:19.485, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:19.485, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:19.486, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:20.486, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:20.486, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:20.486, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:20.487, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:17:21.487, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:21.487, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:21.487, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:21.488, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:22.488, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:22.488, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:22.489, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:22.489, 0, 1, 40960, 55.35, 29, 210
0, 2025/05/21 14:17:23.489, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:23.489, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:23.490, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:17:23.490, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:17:24.490, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:24.490, 0, 1, 40960, 58.91, 29, 1095
2, 2025/05/21 14:17:24.491, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:24.491, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:17:25.491, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:25.491, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:25.492, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:25.492, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:26.492, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:26.492, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:26.493, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:26.493, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:27.493, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:27.493, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:27.493, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:27.494, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:28.494, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:28.494, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:28.494, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:28.495, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:29.495, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:29.495, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:29.496, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:29.496, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:17:30.496, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:30.496, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:30.496, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:30.497, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:31.497, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:31.497, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:31.497, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:31.498, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:32.498, 0, 1, 40960, 61.44, 30, 1095
1, 2025/05/21 14:17:32.498, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:32.498, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:32.499, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:33.499, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:33.499, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:17:33.499, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:33.500, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:34.500, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:34.500, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:34.501, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:34.501, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:35.501, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:35.501, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:35.502, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:35.502, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:36.502, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:36.502, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:36.503, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:36.503, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:17:37.503, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:37.503, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:17:37.504, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:37.504, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:38.504, 0, 22, 40960, 61.71, 30, 1095
1, 2025/05/21 14:17:38.505, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:17:38.507, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:38.507, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:39.508, 0, 425, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:39.508, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:17:39.508, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:39.508, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:40.509, 0, 535, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:40.509, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:17:40.509, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:40.510, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:41.510, 1, 599, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:41.510, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:17:41.510, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:41.511, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:17:42.511, 0, 695, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:42.511, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:42.512, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:42.512, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:43.512, 0, 699, 40960, 61.44, 30, 1095
1, 2025/05/21 14:17:43.512, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:43.513, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:43.513, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:44.513, 0, 757, 40960, 61.44, 30, 1095
1, 2025/05/21 14:17:44.513, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:44.514, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:44.514, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:45.514, 0, 759, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:45.514, 0, 1, 40960, 58.91, 29, 1095
2, 2025/05/21 14:17:45.515, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:17:45.515, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:17:46.515, 0, 759, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:46.516, 0, 1, 40960, 58.91, 29, 1095
2, 2025/05/21 14:17:46.516, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:17:46.516, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:17:47.516, 0, 759, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:47.517, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:47.517, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:47.517, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:48.517, 0, 759, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:48.518, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:48.518, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:48.518, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:49.518, 0, 759, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:49.519, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:49.519, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:17:49.519, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:17:50.519, 0, 779, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:50.520, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:17:50.520, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:50.520, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:51.521, 0, 837, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:51.521, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:51.521, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:51.521, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:52.522, 0, 933, 40960, 61.44, 30, 1095
1, 2025/05/21 14:17:52.522, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:17:52.522, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:52.522, 0, 1, 40960, 55.08, 29, 210
0, 2025/05/21 14:17:53.522, 0, 965, 40960, 61.71, 30, 1095
1, 2025/05/21 14:17:53.523, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:53.523, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:53.523, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:54.523, 0, 965, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:54.524, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:54.524, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:54.524, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:55.525, 0, 965, 40960, 61.38, 30, 1095
1, 2025/05/21 14:17:55.525, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:55.525, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:55.525, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:56.525, 88, 2661, 40960, 133.19, 34, 1095
1, 2025/05/21 14:17:56.526, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:56.526, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:56.526, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:57.526, 85, 2661, 40960, 155.15, 36, 1095
1, 2025/05/21 14:17:57.527, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:57.527, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:57.527, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:58.527, 97, 2661, 40960, 154.27, 36, 1095
1, 2025/05/21 14:17:58.528, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:58.528, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:17:58.528, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:17:59.528, 96, 2661, 40960, 156.03, 36, 1095
1, 2025/05/21 14:17:59.529, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:17:59.529, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:17:59.529, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:18:00.529, 92, 2661, 40960, 137.79, 35, 1095
1, 2025/05/21 14:18:00.530, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:18:00.530, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:18:00.530, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:18:01.530, 84, 2661, 40960, 158.13, 36, 1095
1, 2025/05/21 14:18:01.531, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:18:01.531, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:18:01.531, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:18:02.531, 97, 2661, 40960, 157.52, 37, 1095
1, 2025/05/21 14:18:02.532, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:18:02.532, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:18:02.532, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:18:03.532, 96, 2661, 40960, 154.82, 37, 1095
1, 2025/05/21 14:18:03.533, 0, 1, 40960, 59.58, 29, 1095
2, 2025/05/21 14:18:03.533, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:18:03.533, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:18:04.533, 93, 2661, 40960, 136.90, 36, 1095
1, 2025/05/21 14:18:04.534, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:18:04.534, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:18:04.534, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:18:05.534, 83, 2661, 40960, 159.90, 37, 1095
1, 2025/05/21 14:18:05.535, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:18:05.535, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:18:05.535, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:18:06.535, 97, 2661, 40960, 162.88, 37, 1095
1, 2025/05/21 14:18:06.536, 0, 1, 40960, 59.58, 29, 1095
2, 2025/05/21 14:18:06.536, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:18:06.536, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:18:07.536, 97, 2661, 40960, 160.78, 37, 1095
1, 2025/05/21 14:18:07.537, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:18:07.537, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:18:07.537, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 14:18:08.537, 94, 2661, 40960, 136.16, 36, 1095
1, 2025/05/21 14:18:08.538, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:18:08.538, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:18:08.538, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:18:09.539, 83, 2661, 40960, 135.84, 37, 1095
1, 2025/05/21 14:18:09.539, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 14:18:09.539, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:18:09.539, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:18:10.540, 96, 2661, 40960, 142.54, 37, 1095
1, 2025/05/21 14:18:10.540, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/21 14:18:10.540, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:18:10.540, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:18:11.541, 97, 2661, 40960, 155.60, 37, 1095
1, 2025/05/21 14:18:11.541, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/21 14:18:11.541, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:18:11.541, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:18:12.542, 95, 2661, 40960, 161.39, 36, 1095
1, 2025/05/21 14:18:12.542, 0, 1, 40960, 59.58, 29, 1095
2, 2025/05/21 14:18:12.542, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:18:12.542, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:18:13.543, 84, 2661, 40960, 136.16, 37, 1095
1, 2025/05/21 14:18:13.543, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 14:18:13.543, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 14:18:13.543, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 14:18:14.544, 95, 2661, 40960, 159.73, 37, 1095
1, 2025/05/21 14:18:14.544, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/21 14:18:14.544, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 14:18:14.544, 0, 1, 40960, 54.97, 29, 210
