gpu.id,timestamp,utilization.gpu,memory.used,memory.total,power.draw,temperature.gpu,clocks.sm
0, 2025/05/19 15:00:15.889, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:15.891, 0, 1, 40960, 54.14, 28, 210
2, 2025/05/19 15:00:15.891, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:15.892, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:16.893, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:16.893, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:16.893, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:16.893, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:17.894, 0, 1, 40960, 52.38, 29, 210
1, 2025/05/19 15:00:17.894, 0, 1, 40960, 54.14, 28, 210
2, 2025/05/19 15:00:17.894, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:17.894, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:18.895, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:18.895, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:18.895, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:18.896, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:19.896, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:19.896, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:19.896, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:19.897, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:20.897, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:20.897, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:20.898, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:20.898, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:21.898, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:21.899, 0, 1, 40960, 54.14, 28, 210
2, 2025/05/19 15:00:21.899, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:21.899, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:22.899, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:22.900, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:22.900, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:22.900, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:23.901, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:23.901, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:23.901, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:23.902, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:24.902, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:24.902, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:24.903, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:24.903, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:25.903, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:25.903, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:25.904, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:25.904, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:26.904, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:26.905, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:26.905, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:26.905, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:27.905, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:27.906, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:27.906, 0, 1, 40960, 51.78, 28, 210
3, 2025/05/19 15:00:27.906, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:28.907, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:28.907, 0, 1, 40960, 54.14, 28, 210
2, 2025/05/19 15:00:28.907, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:28.907, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:29.908, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:29.908, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:29.908, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:29.909, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:30.909, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:30.909, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:30.909, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:30.910, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:31.910, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:31.910, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:31.911, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:31.911, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:32.911, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:32.911, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:32.912, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:32.912, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:33.912, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:33.913, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:33.913, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:33.913, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:34.913, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:34.914, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:34.914, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:34.914, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:35.915, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:35.915, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:35.915, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:35.916, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:36.916, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:36.916, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:36.916, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:36.917, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:37.917, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:37.917, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:37.918, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:37.918, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:38.918, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:38.918, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:38.919, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:38.919, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:39.919, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:39.919, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:39.920, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:39.920, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:40.920, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:40.920, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:40.921, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:40.921, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:41.921, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:41.921, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:41.922, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:41.922, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:42.922, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:42.922, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:42.923, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:42.923, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:43.923, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:43.923, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:43.924, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:43.924, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:44.924, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:44.925, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:44.925, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:44.925, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:45.925, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:45.925, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:45.926, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:45.926, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:46.926, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:46.926, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:46.927, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:46.927, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:47.927, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:47.927, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:47.928, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:47.928, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:48.928, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:48.928, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:48.929, 0, 1, 40960, 51.78, 28, 210
3, 2025/05/19 15:00:48.929, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:49.929, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:49.929, 0, 1, 40960, 54.14, 28, 210
2, 2025/05/19 15:00:49.930, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:49.930, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:50.930, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:50.930, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:50.931, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:50.931, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:51.931, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:51.932, 0, 1, 40960, 54.14, 28, 210
2, 2025/05/19 15:00:51.932, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:51.932, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:52.932, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:52.933, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:52.933, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:52.933, 0, 1, 40960, 55.53, 29, 210
0, 2025/05/19 15:00:53.934, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:53.934, 0, 1, 40960, 53.87, 28, 210
2, 2025/05/19 15:00:53.934, 0, 1, 40960, 51.73, 28, 210
3, 2025/05/19 15:00:53.935, 0, 1, 40960, 55.58, 29, 210
0, 2025/05/19 15:00:54.935, 0, 1, 40960, 52.44, 29, 210
1, 2025/05/19 15:00:54.935, 0, 1, 40960, 53.87, 28, 210
