gpu.id,timestamp,utilization.gpu,memory.used,memory.total,power.draw,temperature.gpu,clocks.sm
0, 2025/05/21 12:12:03.942, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 12:12:03.943, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 12:12:03.943, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 12:12:03.944, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 12:12:04.944, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 12:12:04.944, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 12:12:04.945, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 12:12:04.945, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 12:12:05.945, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 12:12:05.945, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 12:12:05.945, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 12:12:05.946, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 12:12:06.946, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 12:12:06.946, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/21 12:12:06.946, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/21 12:12:06.947, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 12:12:07.947, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 12:12:07.947, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 12:12:07.947, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 12:12:07.947, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 12:12:08.948, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 12:12:08.948, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 12:12:08.948, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 12:12:08.948, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 12:12:09.949, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 12:12:09.949, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 12:12:09.949, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 12:12:09.949, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 12:12:10.949, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 12:12:10.949, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 12:12:10.950, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 12:12:10.950, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/21 12:12:11.950, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 12:12:11.950, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/21 12:12:11.951, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 12:12:11.951, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/21 12:12:12.951, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/21 12:12:12.951, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/21 12:12:12.952, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/21 12:12:12.952, 0, 1, 40960, 55.03, 29, 210
