timestamp,utilization.gpu,memory.used,memory.total,power.draw,temperature.gpu,clocks.sm
2025/05/14 13:40:51.713, 0, 1, 40960, 55.53, 29, 210
2025/05/14 13:40:51.813, 0, 1, 40960, 52.38, 29, 210
2025/05/14 13:40:51.813, 0, 1, 40960, 54.14, 28, 210
2025/05/14 13:40:51.813, 0, 1, 40960, 51.73, 28, 210
2025/05/14 13:40:51.813, 0, 1, 40960, 55.53, 29, 210
2025/05/14 13:40:51.913, 0, 1, 40960, 52.11, 30, 210
2025/05/14 13:40:51.914, 0, 1, 40960, 53.87, 28, 210
2025/05/14 13:40:51.914, 0, 1, 40960, 51.73, 28, 210
2025/05/14 13:40:51.914, 0, 1, 40960, 55.53, 29, 210
2025/05/14 13:40:52.014, 0, 1, 40960, 52.38, 30, 210
2025/05/14 13:40:52.015, 0, 1, 40960, 53.87, 28, 210
2025/05/14 13:40:52.015, 0, 1, 40960, 52.06, 28, 210
2025/05/14 13:40:52.015, 0, 1, 40960, 55.53, 29, 210
2025/05/14 13:40:52.115, 0, 1, 40960, 52.38, 30, 210
2025/05/14 13:40:52.116, 0, 1, 40960, 54.14, 28, 210
2025/05/14 13:40:52.116, 0, 1, 40960, 52.06, 28, 210
2025/05/14 13:40:52.116, 0, 1, 40960, 55.53, 29, 210
2025/05/14 13:40:52.216, 0, 1, 40960, 52.38, 30, 210
2025/05/14 13:40:52.217, 0, 1, 40960, 54.14, 28, 210
2025/05/14 13:40:52.217, 0, 1, 40960, 52.06, 28, 210
2025/05/14 13:40:52.217, 0, 1, 40960, 55.53, 29, 210
2025/05/14 13:40:52.317, 0, 1, 40960, 52.38, 30, 210
2025/05/14 13:40:52.317, 0, 1, 40960, 54.09, 28, 210
2025/05/14 13:40:52.318, 0, 1, 40960, 52.06, 28, 210
2025/05/14 13:40:52.318, 0, 1, 40960, 55.53, 29, 210
2025/05/14 13:40:52.418, 0, 1, 40960, 52.38, 30, 210
2025/05/14 13:40:52.418, 0, 1, 40960, 53.87, 28, 210
2025/05/14 13:40:52.418, 0, 1, 40960, 52.06, 28, 210
2025/05/14 13:40:52.419, 0, 1, 40960, 55.53, 29, 210
2025/05/14 13:40:52.519, 0, 1, 40960, 52.38, 30, 210
2025/05/14 13:40:52.519, 0, 1, 40960, 54.14, 28, 210
2025/05/14 13:40:52.519, 0, 1, 40960, 52.06, 28, 210
2025/05/14 13:40:52.520, 0, 1, 40960, 55.53, 29, 210
2025/05/14 13:40:52.620, 0, 1, 40960, 52.38, 30, 210
2025/05/14 13:40:52.620, 0, 1, 40960, 54.14, 28, 210
2025/05/14 13:40:52.620, 0, 1, 40960, 52.06, 28, 210
2025/05/14 13:40:52.621, 0, 1, 40960, 55.53, 29, 210
2025/05/14 13:40:52.721, 0, 1, 40960, 52.38, 30, 210
