gpu.id,timestamp,utilization.gpu,memory.used,memory.total,power.draw,temperature.gpu,clocks.sm
3, 2025/05/15 15:23:59.406, 9, 1253, 40960, 62.46, 30, 1050
0, 2025/05/15 15:24:00.407, 9, 1253, 40960, 65.24, 30, 1095
1, 2025/05/15 15:24:00.407, 10, 1253, 40960, 62.51, 29, 1095
2, 2025/05/15 15:24:00.407, 10, 1253, 40960, 61.65, 29, 1050
3, 2025/05/15 15:24:00.407, 9, 1253, 40960, 62.46, 30, 1050
0, 2025/05/15 15:24:01.408, 9, 1253, 40960, 65.52, 30, 1095
1, 2025/05/15 15:24:01.408, 9, 1253, 40960, 63.73, 29, 1095
2, 2025/05/15 15:24:01.408, 10, 1253, 40960, 63.68, 29, 1050
3, 2025/05/15 15:24:01.409, 9, 1253, 40960, 63.34, 30, 1050
0, 2025/05/15 15:24:02.409, 9, 1253, 40960, 64.96, 30, 1095
1, 2025/05/15 15:24:02.409, 9, 1253, 40960, 64.34, 29, 1095
2, 2025/05/15 15:24:02.409, 10, 1253, 40960, 62.19, 29, 1050
3, 2025/05/15 15:24:02.410, 9, 1253, 40960, 63.01, 30, 1050
0, 2025/05/15 15:24:03.410, 9, 1253, 40960, 66.12, 30, 1095
1, 2025/05/15 15:24:03.410, 9, 1253, 40960, 61.63, 29, 1095
2, 2025/05/15 15:24:03.411, 9, 1253, 40960, 62.19, 29, 1050
3, 2025/05/15 15:24:03.411, 9, 1253, 40960, 63.01, 30, 1050
0, 2025/05/15 15:24:04.411, 9, 1253, 40960, 65.52, 30, 1095
1, 2025/05/15 15:24:04.411, 9, 1253, 40960, 65.23, 29, 1095
2, 2025/05/15 15:24:04.412, 10, 1253, 40960, 61.03, 29, 1050
3, 2025/05/15 15:24:04.412, 9, 1253, 40960, 62.46, 30, 1050
0, 2025/05/15 15:24:05.412, 8, 1253, 40960, 61.38, 30, 1095
1, 2025/05/15 15:24:05.412, 0, 1253, 40960, 65.23, 29, 1095
2, 2025/05/15 15:24:05.413, 10, 1253, 40960, 63.68, 29, 1050
3, 2025/05/15 15:24:05.413, 10, 1253, 40960, 63.62, 30, 1050
0, 2025/05/15 15:24:06.413, 10, 1253, 40960, 66.73, 30, 1095
1, 2025/05/15 15:24:06.413, 9, 1253, 40960, 63.73, 29, 1095
2, 2025/05/15 15:24:06.414, 9, 1253, 40960, 62.52, 29, 1050
3, 2025/05/15 15:24:06.414, 11, 1253, 40960, 65.99, 30, 1050
0, 2025/05/15 15:24:07.414, 10, 1253, 40960, 66.73, 30, 1095
1, 2025/05/15 15:24:07.415, 10, 1253, 40960, 61.63, 29, 1095
2, 2025/05/15 15:24:07.415, 10, 1253, 40960, 61.65, 29, 1050
3, 2025/05/15 15:24:07.415, 9, 1253, 40960, 64.23, 30, 1050
0, 2025/05/15 15:24:08.415, 10, 1253, 40960, 65.24, 30, 1095
1, 2025/05/15 15:24:08.416, 9, 1253, 40960, 64.62, 29, 1095
2, 2025/05/15 15:24:08.416, 10, 1253, 40960, 60.71, 29, 1050
3, 2025/05/15 15:24:08.416, 9, 1253, 40960, 64.83, 30, 1050
0, 2025/05/15 15:24:09.416, 9, 1253, 40960, 67.01, 30, 1095
1, 2025/05/15 15:24:09.417, 10, 1253, 40960, 64.90, 29, 1095
2, 2025/05/15 15:24:09.417, 10, 1253, 40960, 61.92, 29, 1050
3, 2025/05/15 15:24:09.417, 10, 1253, 40960, 63.01, 30, 1050
0, 2025/05/15 15:24:10.417, 9, 1253, 40960, 66.45, 30, 1095
1, 2025/05/15 15:24:10.418, 9, 1253, 40960, 63.40, 29, 1095
2, 2025/05/15 15:24:10.418, 10, 1253, 40960, 61.65, 29, 1050
3, 2025/05/15 15:24:10.418, 9, 1253, 40960, 62.46, 30, 1050
0, 2025/05/15 15:24:11.418, 9, 1253, 40960, 66.12, 30, 1095
1, 2025/05/15 15:24:11.419, 10, 1253, 40960, 63.73, 29, 1095
2, 2025/05/15 15:24:11.419, 9, 1253, 40960, 62.19, 29, 1050
3, 2025/05/15 15:24:11.419, 9, 1253, 40960, 62.13, 30, 1050
0, 2025/05/15 15:24:12.419, 9, 1253, 40960, 63.75, 30, 1095
1, 2025/05/15 15:24:12.420, 9, 1253, 40960, 64.34, 29, 1095
2, 2025/05/15 15:24:12.420, 9, 1253, 40960, 63.68, 29, 1050
3, 2025/05/15 15:24:12.420, 9, 1253, 40960, 62.74, 30, 1050
0, 2025/05/15 15:24:13.420, 9, 1253, 40960, 65.24, 30, 1095
1, 2025/05/15 15:24:13.421, 9, 1253, 40960, 63.40, 29, 1095
2, 2025/05/15 15:24:13.421, 9, 1253, 40960, 62.81, 29, 1050
3, 2025/05/15 15:24:13.421, 9, 1253, 40960, 62.46, 30, 1050
0, 2025/05/15 15:24:14.421, 9, 1253, 40960, 65.24, 30, 1095
1, 2025/05/15 15:24:14.422, 10, 1253, 40960, 63.40, 29, 1095
2, 2025/05/15 15:24:14.422, 9, 1253, 40960, 61.32, 29, 1050
3, 2025/05/15 15:24:14.422, 9, 1253, 40960, 63.01, 30, 1050
0, 2025/05/15 15:24:15.422, 10, 1253, 40960, 65.85, 30, 1095
1, 2025/05/15 15:24:15.423, 9, 1253, 40960, 64.01, 29, 1095
2, 2025/05/15 15:24:15.423, 9, 1253, 40960, 63.08, 29, 1050
3, 2025/05/15 15:24:15.423, 9, 1253, 40960, 64.50, 30, 1050
0, 2025/05/15 15:24:16.424, 0, 1253, 40960, 61.38, 30, 1095
1, 2025/05/15 15:24:16.424, 0, 1253, 40960, 59.24, 29, 1095
2, 2025/05/15 15:24:16.424, 8, 1253, 40960, 60.43, 29, 1050
3, 2025/05/15 15:24:16.424, 7, 1253, 40960, 59.49, 30, 1050
0, 2025/05/15 15:24:17.425, 10, 1253, 40960, 65.85, 30, 1095
1, 2025/05/15 15:24:17.425, 10, 1253, 40960, 63.73, 29, 1095
2, 2025/05/15 15:24:17.425, 0, 1253, 40960, 63.68, 29, 1050
3, 2025/05/15 15:24:17.425, 11, 1253, 40960, 65.39, 30, 1050
0, 2025/05/15 15:24:18.426, 10, 1253, 40960, 64.63, 30, 1095
1, 2025/05/15 15:24:18.426, 9, 1253, 40960, 64.90, 29, 1095
2, 2025/05/15 15:24:18.426, 10, 1253, 40960, 62.52, 29, 1050
3, 2025/05/15 15:24:18.426, 9, 1253, 40960, 62.74, 30, 1050
0, 2025/05/15 15:24:19.427, 9, 1253, 40960, 65.85, 30, 1095
1, 2025/05/15 15:24:19.427, 9, 1253, 40960, 62.84, 29, 1095
2, 2025/05/15 15:24:19.427, 9, 1253, 40960, 61.65, 29, 1050
3, 2025/05/15 15:24:19.428, 9, 1253, 40960, 62.74, 30, 1050
0, 2025/05/15 15:24:20.428, 9, 1253, 40960, 65.85, 30, 1095
1, 2025/05/15 15:24:20.428, 9, 1253, 40960, 63.13, 29, 1095
2, 2025/05/15 15:24:20.428, 9, 1253, 40960, 62.19, 29, 1050
3, 2025/05/15 15:24:20.429, 9, 1253, 40960, 63.01, 30, 1050
0, 2025/05/15 15:24:21.429, 9, 1253, 40960, 64.63, 30, 1095
1, 2025/05/15 15:24:21.429, 10, 1253, 40960, 63.40, 29, 1095
2, 2025/05/15 15:24:21.430, 9, 1253, 40960, 61.32, 29, 1050
3, 2025/05/15 15:24:21.430, 9, 1253, 40960, 63.01, 30, 1050
0, 2025/05/15 15:24:22.430, 9, 1253, 40960, 66.12, 30, 1095
1, 2025/05/15 15:24:22.430, 10, 1253, 40960, 63.13, 29, 1095
2, 2025/05/15 15:24:22.431, 9, 1253, 40960, 62.81, 29, 1050
3, 2025/05/15 15:24:22.431, 10, 1253, 40960, 62.13, 30, 1050
0, 2025/05/15 15:24:23.431, 9, 1253, 40960, 64.63, 30, 1095
1, 2025/05/15 15:24:23.431, 9, 1253, 40960, 63.40, 29, 1095
2, 2025/05/15 15:24:23.432, 9, 1253, 40960, 61.92, 29, 1050
3, 2025/05/15 15:24:23.432, 9, 1253, 40960, 62.13, 30, 1050
0, 2025/05/15 15:24:24.432, 9, 1253, 40960, 64.63, 30, 1095
1, 2025/05/15 15:24:24.432, 9, 1253, 40960, 63.73, 29, 1095
2, 2025/05/15 15:24:24.433, 9, 1253, 40960, 61.65, 29, 1050
3, 2025/05/15 15:24:24.433, 9, 1253, 40960, 62.74, 30, 1050
0, 2025/05/15 15:24:25.433, 9, 1253, 40960, 64.96, 30, 1095
1, 2025/05/15 15:24:25.433, 9, 1253, 40960, 62.51, 29, 1095
2, 2025/05/15 15:24:25.434, 9, 1253, 40960, 61.65, 29, 1050
3, 2025/05/15 15:24:25.434, 10, 1253, 40960, 62.74, 30, 1050
0, 2025/05/15 15:24:26.434, 10, 1253, 40960, 65.24, 30, 1095
1, 2025/05/15 15:24:26.434, 9, 1253, 40960, 64.62, 29, 1095
2, 2025/05/15 15:24:26.435, 10, 1253, 40960, 62.52, 29, 1050
3, 2025/05/15 15:24:26.435, 9, 1253, 40960, 64.83, 30, 1050
0, 2025/05/15 15:24:27.435, 0, 1253, 40960, 61.38, 30, 1095
1, 2025/05/15 15:24:27.436, 0, 1253, 40960, 58.97, 29, 1095
2, 2025/05/15 15:24:27.436, 10, 1253, 40960, 61.92, 29, 1050
3, 2025/05/15 15:24:27.436, 9, 1253, 40960, 65.10, 30, 1050
0, 2025/05/15 15:24:28.436, 10, 1253, 40960, 67.01, 30, 1095
1, 2025/05/15 15:24:28.437, 10, 1253, 40960, 64.01, 29, 1095
2, 2025/05/15 15:24:28.437, 0, 1253, 40960, 58.06, 29, 1050
3, 2025/05/15 15:24:28.437, 4, 1253, 40960, 67.47, 30, 1050
0, 2025/05/15 15:24:29.437, 10, 1253, 40960, 64.08, 30, 1095
1, 2025/05/15 15:24:29.438, 10, 1253, 40960, 64.01, 29, 1095
2, 2025/05/15 15:24:29.438, 10, 1253, 40960, 63.41, 29, 1050
3, 2025/05/15 15:24:29.438, 9, 1253, 40960, 65.10, 30, 1050
0, 2025/05/15 15:24:30.438, 10, 1253, 40960, 67.34, 30, 1095
1, 2025/05/15 15:24:30.439, 10, 1253, 40960, 64.01, 29, 1095
2, 2025/05/15 15:24:30.439, 9, 1253, 40960, 61.65, 29, 1050
3, 2025/05/15 15:24:30.439, 10, 1253, 40960, 65.10, 30, 1050
0, 2025/05/15 15:24:31.439, 9, 1253, 40960, 64.08, 30, 1095
1, 2025/05/15 15:24:31.440, 10, 1253, 40960, 63.13, 29, 1095
2, 2025/05/15 15:24:31.440, 9, 1253, 40960, 63.68, 29, 1050
3, 2025/05/15 15:24:31.440, 10, 1253, 40960, 63.62, 30, 1050
0, 2025/05/15 15:24:32.440, 9, 1253, 40960, 64.63, 30, 1095
1, 2025/05/15 15:24:32.441, 9, 1253, 40960, 63.73, 29, 1095
2, 2025/05/15 15:24:32.441, 10, 1253, 40960, 63.08, 29, 1050
3, 2025/05/15 15:24:32.441, 9, 1253, 40960, 63.01, 30, 1050
0, 2025/05/15 15:24:33.441, 9, 1253, 40960, 65.85, 30, 1095
1, 2025/05/15 15:24:33.442, 9, 1253, 40960, 63.13, 29, 1095
2, 2025/05/15 15:24:33.442, 10, 1253, 40960, 61.92, 29, 1050
3, 2025/05/15 15:24:33.442, 9, 1253, 40960, 63.62, 30, 1050
0, 2025/05/15 15:24:34.442, 9, 1253, 40960, 67.01, 30, 1095
1, 2025/05/15 15:24:34.443, 9, 1253, 40960, 64.62, 29, 1095
2, 2025/05/15 15:24:34.443, 9, 1253, 40960, 61.92, 29, 1050
3, 2025/05/15 15:24:34.443, 9, 1253, 40960, 64.50, 30, 1050
0, 2025/05/15 15:24:35.443, 10, 1253, 40960, 66.73, 30, 1095
1, 2025/05/15 15:24:35.444, 9, 1253, 40960, 64.90, 29, 1095
2, 2025/05/15 15:24:35.444, 9, 1253, 40960, 64.29, 29, 1050
3, 2025/05/15 15:24:35.444, 9, 1253, 40960, 65.10, 30, 1050
0, 2025/05/15 15:24:36.445, 9, 1253, 40960, 66.45, 30, 1095
1, 2025/05/15 15:24:36.445, 10, 1253, 40960, 63.40, 29, 1095
2, 2025/05/15 15:24:36.445, 10, 1253, 40960, 62.52, 29, 1050
3, 2025/05/15 15:24:36.445, 9, 1253, 40960, 63.95, 30, 1050
0, 2025/05/15 15:24:37.446, 9, 1253, 40960, 67.01, 30, 1095
1, 2025/05/15 15:24:37.446, 9, 1253, 40960, 64.34, 29, 1095
2, 2025/05/15 15:24:37.446, 10, 1253, 40960, 61.92, 29, 1050
3, 2025/05/15 15:24:37.446, 10, 1253, 40960, 62.74, 30, 1050
0, 2025/05/15 15:24:38.447, 0, 1253, 40960, 61.38, 30, 1095
1, 2025/05/15 15:24:38.447, 0, 1253, 40960, 58.97, 29, 1095
2, 2025/05/15 15:24:38.447, 9, 1253, 40960, 62.81, 29, 1050
3, 2025/05/15 15:24:38.447, 9, 1253, 40960, 64.23, 30, 1050
0, 2025/05/15 15:24:39.448, 11, 1253, 40960, 67.61, 30, 1095
1, 2025/05/15 15:24:39.448, 10, 1253, 40960, 64.34, 29, 1095
2, 2025/05/15 15:24:39.448, 8, 1253, 40960, 58.06, 29, 1050
3, 2025/05/15 15:24:39.449, 0, 1253, 40960, 62.74, 30, 1050
0, 2025/05/15 15:24:40.449, 10, 1253, 40960, 66.45, 30, 1095
1, 2025/05/15 15:24:40.449, 9, 1253, 40960, 66.12, 29, 1095
2, 2025/05/15 15:24:40.449, 11, 1253, 40960, 63.68, 29, 1050
