timestamp,utilization.gpu,memory.used,memory.total,power.draw,temperature.gpu,clocks.sm
2025/05/13 14:01:01.030, 0, 5, 81920, 62.32, 29, 210
2025/05/13 14:01:01.030, 0, 5, 81920, 59.36, 29, 210
2025/05/13 14:01:06.030, 97, 2663, 81920, 146.27, 34, 1050
2025/05/13 14:01:06.031, 0, 5, 81920, 61.64, 29, 210
2025/05/13 14:01:06.031, 0, 5, 81920, 62.32, 29, 210
2025/05/13 14:01:06.031, 0, 5, 81920, 59.42, 29, 210
2025/05/13 14:01:11.031, 87, 2663, 81920, 68.89, 32, 1050
2025/05/13 14:01:11.032, 0, 5, 81920, 61.70, 29, 210
2025/05/13 14:01:11.032, 0, 5, 81920, 62.39, 29, 210
2025/05/13 14:01:11.032, 0, 5, 81920, 59.42, 29, 210
2025/05/13 14:01:16.033, 0, 2663, 81920, 68.29, 30, 1050
2025/05/13 14:01:16.033, 0, 5, 81920, 61.70, 29, 210
2025/05/13 14:01:16.033, 0, 5, 81920, 62.39, 29, 210
2025/05/13 14:01:16.034, 0, 5, 81920, 59.42, 29, 210
